Address,AdjustedPower,WinCount,SectorTotal,SectorActive,SectorFaults,SectorRecoveries,ReputationScore
f044816125,53.81,12775.0,1863134.0,1863129.0,1.0,4.0,640.8574023852607
f074931293,62.84,18088.0,1866147.0,1866138.0,3.0,6.0,640.719251171422
f018317477,65.01,11631.0,1994951.0,1994947.0,2.0,2.0,640.5989530576127
f067186111,97.21,10012.0,1056610.0,1056602.0,1.0,7.0,640.5441786250623
f080322563,93.75,18164.0,1692361.0,1692348.0,5.0,8.0,640.3849962724456
f095955282,76.05,12957.0,1755766.0,1755764.0,2.0,0.0,640.2093628957186
f030524138,88.81,15814.0,1107408.0,1107396.0,2.0,10.0,640.1508495940523
f052639774,93.45,12097.0,1975445.0,1975431.0,5.0,9.0,640.1482323856709
f040423052,89.83,13601.0,1697013.0,1697010.0,3.0,0.0,640.0311123106103
f012325508,73.84,10974.0,1696902.0,1696892.0,2.0,8.0,639.794722310747
f053088418,76.08,14373.0,1181761.0,1181761.0,0.0,0.0,639.7225621368069
f070299015,69.81,14173.0,1165308.0,1165302.0,0.0,6.0,639.3755950828361
f069899345,86.0,15751.0,1736688.0,1736677.0,4.0,7.0,639.2031397448576
f036404335,92.37,16949.0,1373385.0,1373378.0,3.0,4.0,639.0160093455985
f028590517,74.77,12068.0,1368928.0,1368919.0,1.0,8.0,638.9210420700502
f072081863,81.22,14843.0,1249920.0,1249917.0,1.0,2.0,638.6864280330174
f054370858,70.15,18915.0,1615316.0,1615305.0,3.0,8.0,638.2362681914432
f055299667,97.66,14209.0,1049601.0,1049591.0,2.0,8.0,638.0840027466913
f019761084,67.39,16598.0,1734763.0,1734761.0,2.0,0.0,637.9374390773415
f093794449,74.37,17029.0,1998218.0,1998211.0,4.0,3.0,637.8631290536597
f011001755,79.63,12820.0,1677061.0,1677048.0,3.0,10.0,637.599538780977
f026239519,75.89,12763.0,1754415.0,1754402.0,3.0,10.0,637.5442035180592
f037829949,67.96,17194.0,1066037.0,1066032.0,0.0,5.0,637.4649394927987
f052574207,57.95,16709.0,1315422.0,1315418.0,0.0,4.0,637.4528816398994
f029369122,77.0,13947.0,1821801.0,1821794.0,3.0,4.0,637.3178149930816
f086466552,99.07,19180.0,1368697.0,1368689.0,4.0,4.0,637.3076265747401
f070961313,74.79,18631.0,1231405.0,1231404.0,1.0,0.0,637.244346214951
f020556523,95.21,11936.0,1907674.0,1907659.0,5.0,10.0,637.2278951908402
f017638879,69.5,16206.0,1233313.0,1233303.0,1.0,9.0,637.2169589986756
f065592883,99.19,11801.0,1159342.0,1159333.0,2.0,7.0,637.1383492755104
f093568296,75.61,14049.0,1168527.0,1168526.0,0.0,1.0,637.1362928974966
f094018881,82.24,16224.0,1826728.0,1826719.0,4.0,5.0,637.0516075120177
f071465720,88.35,10588.0,1835754.0,1835750.0,3.0,1.0,636.9447693270262
f046453535,81.48,10786.0,1413075.0,1413071.0,1.0,3.0,636.9113064484375
f091455871,86.41,19663.0,1494540.0,1494528.0,4.0,8.0,636.7077250250675
f071660746,79.64,15325.0,1246342.0,1246339.0,1.0,2.0,636.6154684296287
f031803763,52.93,10687.0,1586259.0,1586250.0,0.0,9.0,636.393753491046
f065078996,84.2,15983.0,1420256.0,1420243.0,3.0,10.0,636.2432640091245
f074143479,90.24,12011.0,1746974.0,1746971.0,3.0,0.0,636.0419259072241
f080446935,81.02,17104.0,1700439.0,1700426.0,4.0,9.0,635.800768849238
f019648456,70.51,19471.0,1589207.0,1589197.0,3.0,7.0,635.2248895336361
f036773033,59.72,16546.0,1275533.0,1275529.0,0.0,4.0,635.090103302002
f086435889,78.41,15315.0,1212925.0,1212920.0,1.0,4.0,635.0230840730964
f081052191,66.83,17634.0,1503442.0,1503433.0,2.0,7.0,634.9978467065629
f054269544,82.65,15354.0,1175468.0,1175465.0,1.0,2.0,634.8911019932992
f021823637,65.65,14892.0,1236506.0,1236502.0,0.0,4.0,634.505531115705
f088375061,78.62,13836.0,1253906.0,1253900.0,1.0,5.0,634.318400716446
f014565994,53.63,18181.0,1260864.0,1260858.0,0.0,6.0,634.2077301906105
f078232851,89.99,10176.0,1508641.0,1508636.0,2.0,3.0,634.1567880989041
f053722888,84.41,15854.0,1736115.0,1736104.0,4.0,7.0,634.113978047525
f042805586,76.8,18115.0,1950128.0,1950124.0,4.0,0.0,634.0890210961752
f097779715,71.35,18526.0,1760836.0,1760832.0,3.0,1.0,633.5764221403629
f090910479,73.44,14693.0,1260647.0,1260639.0,1.0,7.0,633.5687574586748
f022233850,64.26,18173.0,1620239.0,1620234.0,2.0,3.0,633.5675423262122
f072222015,77.59,12636.0,1379970.0,1379966.0,1.0,3.0,633.4706121443782
f099824699,73.09,19995.0,1026657.0,1026650.0,1.0,6.0,633.4024712547379
f047827514,92.86,15268.0,1016538.0,1016537.0,1.0,0.0,633.2031895308515
f033853276,90.92,12311.0,1427051.0,1427048.0,2.0,1.0,632.9904478781475
f023981718,89.65,10067.0,1563973.0,1563970.0,2.0,1.0,632.8637002151129
f095274220,85.85,15916.0,1547132.0,1547126.0,3.0,3.0,632.79032490871
f027580212,64.14,17966.0,1078450.0,1078445.0,0.0,5.0,632.7190059803212
f079212375,66.93,11436.0,1647770.0,1647766.0,1.0,3.0,632.4611174830405
f050377670,72.1,15945.0,1116657.0,1116656.0,0.0,1.0,632.0383448577414
f090818490,87.44,19513.0,1306000.0,1305993.0,3.0,4.0,631.9523508680718
f041445580,80.33,11865.0,1105096.0,1105093.0,0.0,3.0,631.8585052532587
f017197222,93.52,14971.0,1208878.0,1208874.0,2.0,2.0,631.4624655421393
f093175171,68.65,15612.0,1873214.0,1873207.0,3.0,4.0,631.2726244627712
f098084325,85.46,10445.0,1144860.0,1144849.0,1.0,10.0,631.1780310741347
f066615272,83.28,15139.0,1928451.0,1928446.0,4.0,1.0,631.1208263766589
f052139302,63.48,12870.0,1687669.0,1687667.0,1.0,1.0,631.0777359100962
f086706270,83.4,12620.0,1826219.0,1826205.0,4.0,10.0,630.9737953486697
f068087832,54.11,11887.0,1873406.0,1873402.0,1.0,3.0,630.9255639370723
f031331323,92.67,16015.0,1970716.0,1970700.0,6.0,10.0,630.9076173653153
f088678787,62.02,10638.0,1752545.0,1752540.0,1.0,4.0,630.9047197417503
f013286311,56.45,19521.0,1294695.0,1294685.0,1.0,9.0,630.8855580375306
f018169945,85.42,14780.0,1602234.0,1602228.0,3.0,3.0,630.8651812008479
f042776857,72.79,10185.0,1659264.0,1659263.0,1.0,0.0,630.8058266536304
f024478130,86.11,11236.0,1340212.0,1340200.0,2.0,10.0,630.7857302321315
f057539385,71.1,11829.0,1685341.0,1685332.0,2.0,7.0,630.707307452422
f079719867,71.78,18002.0,1087950.0,1087941.0,1.0,8.0,630.6809484251537
f058960834,82.85,10544.0,1264303.0,1264295.0,1.0,7.0,630.6535612088786
f047539814,80.58,19257.0,1973282.0,1973274.0,5.0,3.0,630.5094278044544
f074617198,96.95,13684.0,1398972.0,1398965.0,3.0,4.0,630.4048329409325
f097353112,60.1,17622.0,1663803.0,1663796.0,2.0,5.0,630.3545451513213
f092611776,72.25,16858.0,1133971.0,1133962.0,1.0,8.0,630.3483760172799
f038292195,98.79,17912.0,1698725.0,1698718.0,5.0,2.0,630.022159686903
f018211312,69.27,15395.0,1838728.0,1838720.0,3.0,5.0,629.7889477257884
f099327228,80.56,15329.0,1491077.0,1491064.0,3.0,10.0,629.7602519053228
f074169885,66.28,10412.0,1296979.0,1296970.0,0.0,9.0,629.6581807784542
f045995308,98.19,15337.0,1112285.0,1112282.0,2.0,1.0,629.6131274056056
f067123587,69.0,13469.0,1088564.0,1088555.0,0.0,9.0,629.4403916524433
f035191459,98.03,16840.0,1114198.0,1114187.0,3.0,8.0,629.399824922534
f089618617,73.25,16169.0,1518079.0,1518074.0,2.0,3.0,629.3500979632904
f034000255,88.49,13605.0,1691059.0,1691046.0,4.0,9.0,629.2708339380297
f026784729,95.6,10148.0,1696656.0,1696642.0,4.0,10.0,629.2608324631444
f025123594,53.37,19566.0,1895202.0,1895192.0,3.0,7.0,629.2324170578621
f015592599,97.46,14708.0,1081070.0,1081064.0,2.0,4.0,629.1894200630273
f025334148,60.8,12169.0,1790962.0,1790961.0,1.0,0.0,629.1416560100698
f089562691,61.08,18624.0,1586289.0,1586282.0,2.0,5.0,628.8937689876745
f018667921,84.7,18090.0,1015402.0,1015390.0,2.0,10.0,628.8583432027998
f047393670,77.2,11883.0,1525253.0,1525243.0,2.0,8.0,628.7652453618099
f066355074,95.81,18330.0,1305545.0,1305532.0,4.0,9.0,628.7354278806092
f026908817,81.23,19162.0,1854885.0,1854873.0,5.0,7.0,628.612138671507
f087956087,69.34,15429.0,1703627.0,1703625.0,2.0,0.0,628.4807174220772
f038763482,84.45,17752.0,1609790.0,1609779.0,4.0,7.0,628.38883471355
f081802922,93.7,12381.0,1142755.0,1142744.0,2.0,9.0,628.2794727919049
f053604683,97.67,16579.0,1853212.0,1853197.0,6.0,9.0,628.2336716452332
f098077928,92.43,13132.0,1603455.0,1603452.0,3.0,0.0,627.8782921357512
f033021293,88.39,11958.0,1842752.0,1842742.0,4.0,6.0,627.8396883121277
f045468977,80.09,12942.0,1034527.0,1034524.0,0.0,3.0,627.835669027828
f015562498,63.29,12592.0,1287858.0,1287851.0,0.0,7.0,627.8037016968857
f021999601,99.98,13790.0,1719066.0,1719053.0,5.0,8.0,627.7859420685845
f012286193,64.39,16833.0,1353709.0,1353703.0,1.0,5.0,627.7852877664891
f010183305,64.14,18960.0,1974615.0,1974605.0,4.0,6.0,627.2719410368533
f065756579,79.9,17769.0,1218857.0,1218849.0,2.0,6.0,627.2519380870824
f080411579,55.08,19644.0,1195759.0,1195756.0,0.0,3.0,627.112571740781
f089572914,82.12,19090.0,1932630.0,1932622.0,5.0,3.0,627.1066830219232
f015940366,99.66,19339.0,1719015.0,1719002.0,6.0,7.0,627.0379813019155
f029745297,90.42,16623.0,1963970.0,1963965.0,5.0,0.0,626.9181505467457
f021743759,62.9,17735.0,1908117.0,1908112.0,3.0,2.0,626.7960764701061
f068215684,55.2,14854.0,1256083.0,1256073.0,0.0,10.0,626.7799058611791
f010229643,63.24,18011.0,1412361.0,1412359.0,1.0,1.0,626.7671937061845
f022279108,89.06,11143.0,1263766.0,1263754.0,2.0,10.0,626.6550276327025
f075092175,79.05,10329.0,1579638.0,1579629.0,2.0,7.0,626.6500736311236
f077551969,56.24,18512.0,1176560.0,1176555.0,0.0,5.0,626.6265187556925
f085269673,57.29,14590.0,1451333.0,1451332.0,0.0,1.0,626.5657621325565
f098289185,97.43,16163.0,1294055.0,1294050.0,3.0,2.0,626.4105990642397
f094385856,70.17,10330.0,1605747.0,1605743.0,1.0,3.0,626.3811554699507
f040868794,81.1,15918.0,1857479.0,1857472.0,4.0,3.0,626.3307742086117
f013432289,85.33,11152.0,1710910.0,1710902.0,3.0,5.0,626.2803929472727
f071523984,86.04,18509.0,1202848.0,1202835.0,3.0,10.0,626.0907388113603
f077155749,90.09,16893.0,1777033.0,1777021.0,5.0,7.0,625.9758620577692
f086724518,55.74,18778.0,1544223.0,1544222.0,1.0,0.0,625.8722019115262
f066229826,73.14,17530.0,1283562.0,1283551.0,2.0,9.0,625.8598636434433
f043986937,79.26,12012.0,1586125.0,1586120.0,2.0,3.0,625.685258455723
f056415736,56.91,11105.0,1778390.0,1778384.0,1.0,5.0,625.6692747902518
f076905823,66.01,19888.0,1281882.0,1281881.0,1.0,0.0,625.6028163917138
f085441370,95.25,13416.0,1445522.0,1445516.0,3.0,3.0,625.5724380801457
f016321692,85.8,19418.0,1684160.0,1684146.0,5.0,9.0,625.5227111209022
f076411804,94.75,19091.0,1746180.0,1746175.0,5.0,0.0,625.4618610260383
f029578603,80.97,15484.0,1499709.0,1499698.0,3.0,8.0,625.0087100891711
f084632696,87.64,11852.0,1622603.0,1622595.0,3.0,5.0,624.9517858068789
f030611853,76.85,13477.0,1031173.0,1031169.0,0.0,4.0,624.7689551071032
f081126914,72.99,18305.0,1466216.0,1466203.0,3.0,10.0,624.626597665509
f077157704,78.65,10756.0,1729970.0,1729968.0,2.0,0.0,624.5349019004377
f088070002,59.74,16588.0,1191266.0,1191261.0,0.0,5.0,624.4777906746899
f076117144,52.96,19066.0,1727725.0,1727719.0,2.0,4.0,624.4326438301132
f088923741,98.69,11506.0,1290581.0,1290568.0,3.0,10.0,624.330292288061
f075629891,52.76,16670.0,1450463.0,1450463.0,0.0,0.0,624.2346707104175
f082871466,73.14,17098.0,1295904.0,1295893.0,2.0,9.0,624.1291411296166
f016074113,55.55,17102.0,1397259.0,1397249.0,1.0,9.0,624.0834334546728
f098521049,76.35,13073.0,1507450.0,1507442.0,2.0,6.0,624.0352020430754
f074098397,88.93,11400.0,1614276.0,1614268.0,3.0,5.0,623.9933267089755
f041461248,76.91,13501.0,1124012.0,1124001.0,1.0,10.0,623.8782630119285
f032765708,85.35,15267.0,1541830.0,1541824.0,3.0,3.0,623.8634010071922
f073721050,94.61,12054.0,1641538.0,1641526.0,4.0,8.0,623.7241281326188
f062100708,67.59,11266.0,1796244.0,1796237.0,2.0,5.0,623.7070228064129
f040662553,85.59,16659.0,1466120.0,1466114.0,3.0,3.0,623.6185050800899
f061607877,60.09,12962.0,1385884.0,1385880.0,0.0,4.0,623.6026148863467
f050050009,73.16,16341.0,1705319.0,1705312.0,3.0,4.0,623.5621416281651
f014738190,84.77,16321.0,1498178.0,1498172.0,3.0,3.0,623.3863213079823
f051730824,54.69,13286.0,1526134.0,1526132.0,0.0,2.0,623.3130394733074
f079028176,98.93,16268.0,1392216.0,1392206.0,4.0,6.0,623.3089267172799
f023806630,51.44,10945.0,1730622.0,1730621.0,0.0,1.0,622.8341838112674
f084540930,68.77,16640.0,1348383.0,1348381.0,1.0,1.0,622.6678976073304
f033349986,66.07,13540.0,1531911.0,1531908.0,1.0,2.0,622.5795668244632
f018870467,89.81,15198.0,1799193.0,1799179.0,5.0,9.0,622.5751736532519
f055950098,93.34,11752.0,1525845.0,1525838.0,3.0,4.0,622.5668546694687
f041391698,70.28,15861.0,1856557.0,1856553.0,3.0,1.0,622.5600312333319
f010095056,60.44,14715.0,1410054.0,1410044.0,1.0,9.0,622.4467434991151
f076819991,65.65,13844.0,1423899.0,1423892.0,1.0,6.0,622.3526174691182
f021030757,77.32,17235.0,1919724.0,1919709.0,5.0,10.0,622.1228639619359
f074473907,70.21,17362.0,1729421.0,1729415.0,3.0,3.0,621.9081594029459
f098352490,94.61,12128.0,1927758.0,1927747.0,5.0,6.0,621.8398315698497
f084860634,95.48,10684.0,1382491.0,1382489.0,2.0,0.0,621.8281476038621
f043768238,82.25,18046.0,1278888.0,1278875.0,3.0,10.0,621.8078642389074
f035794456,86.76,15119.0,1709456.0,1709447.0,4.0,5.0,621.6994370345415
f017435924,61.01,18724.0,1969188.0,1969176.0,4.0,8.0,621.6957916371533
f018837450,95.24,12192.0,1260537.0,1260533.0,2.0,2.0,621.5748392212487
f073614674,66.34,19550.0,1594177.0,1594167.0,3.0,7.0,621.3013409454084
f040245494,75.12,10197.0,1436167.0,1436161.0,1.0,5.0,621.2904982249719
f010097196,97.16,18971.0,1856170.0,1856161.0,6.0,3.0,621.197306912254
f096602208,68.76,14262.0,1159056.0,1159053.0,0.0,3.0,621.0924316335484
f042427616,84.24,15451.0,1789178.0,1789171.0,4.0,3.0,620.9372685652315
f026346227,80.79,14281.0,1439867.0,1439863.0,2.0,2.0,620.5989943819555
f079902162,78.06,12817.0,1916781.0,1916769.0,4.0,8.0,620.4326147062907
f020930923,87.22,12073.0,1620642.0,1620635.0,3.0,4.0,620.4070969245735
f080690162,76.45,16190.0,1379785.0,1379779.0,2.0,4.0,620.3311044097894
f043623168,86.85,11439.0,1783903.0,1783890.0,4.0,9.0,620.2496905347871
f084215648,91.25,17475.0,1617695.0,1617691.0,4.0,0.0,619.9873153945672
f016988484,93.6,11870.0,1000670.0,1000665.0,1.0,4.0,619.9358124724934
f092374542,65.42,16325.0,1141305.0,1141303.0,0.0,2.0,619.8959000446796
f044636010,95.32,10158.0,1826044.0,1826037.0,4.0,3.0,619.7812102345441
f026856530,99.52,16428.0,1053283.0,1053272.0,3.0,8.0,619.7320441056678
f069755236,73.86,10863.0,1568509.0,1568498.0,2.0,9.0,619.5032253157647
f079566928,65.11,14033.0,1733140.0,1733135.0,2.0,3.0,619.1543888272358
f095178504,63.55,16439.0,1818996.0,1818987.0,3.0,6.0,619.1457894282689
f043136618,53.46,17255.0,1929678.0,1929667.0,3.0,8.0,619.0861544658675
f036441255,98.03,13448.0,1978342.0,1978328.0,6.0,8.0,619.0324082223241
f017589860,58.48,11664.0,1682916.0,1682910.0,1.0,5.0,618.9161293928144
f073839949,86.62,17868.0,1434622.0,1434608.0,4.0,10.0,618.8604202429852
f044731270,84.54,17550.0,1616623.0,1616614.0,4.0,5.0,618.7676028171787
f098602634,82.95,13772.0,1587267.0,1587259.0,3.0,5.0,618.7572274553817
f094316332,75.55,11854.0,1305799.0,1305792.0,1.0,6.0,618.6885257353739
f035064171,90.13,18473.0,1682784.0,1682773.0,5.0,6.0,618.6012231415139
f078280446,78.71,11718.0,1648526.0,1648513.0,3.0,10.0,618.5247632680903
f050612610,60.62,18805.0,1555596.0,1555590.0,2.0,4.0,618.4543790569804
f025017775,51.02,11119.0,1831601.0,1831594.0,1.0,6.0,618.3991372657906
f089587317,88.51,18810.0,1846320.0,1846304.0,6.0,10.0,618.2242516628864
f027108035,57.18,10404.0,1992791.0,1992783.0,2.0,6.0,618.14480069417
f053440069,93.67,11271.0,1793155.0,1793148.0,4.0,3.0,617.8670961905744
f082515472,80.09,18773.0,1114466.0,1114458.0,2.0,6.0,617.8316704056997
f066107646,59.06,11243.0,1961488.0,1961482.0,2.0,4.0,617.8172757596028
f077871989,58.75,16508.0,1804274.0,1804272.0,2.0,0.0,617.7869909197627
f059662188,94.86,15080.0,1351534.0,1351529.0,3.0,2.0,617.4240402003207
f096110258,63.33,16794.0,1746121.0,1746110.0,3.0,8.0,617.3649660682869
f042525136,87.31,11280.0,1641701.0,1641694.0,3.0,4.0,617.2681293581808
f035636568,52.48,12870.0,1731877.0,1731871.0,1.0,5.0,616.9085436209432
f096020218,54.3,15034.0,1261399.0,1261391.0,0.0,8.0,616.744220323292
f067193138,82.98,13598.0,1283008.0,1282999.0,2.0,7.0,616.4466998133811
f091468798,54.32,14596.0,1481044.0,1481033.0,1.0,10.0,616.3971597975933
f026957845,79.31,14993.0,1436251.0,1436248.0,2.0,1.0,616.3711746572367
f093023520,74.73,10823.0,1685025.0,1685020.0,2.0,3.0,616.1231006913858
f042714032,68.21,12684.0,1847102.0,1847091.0,3.0,8.0,616.071504297584
f051845191,59.85,12138.0,1716428.0,1716426.0,1.0,1.0,616.0398173818253
f098341559,68.02,17768.0,1821435.0,1821422.0,4.0,9.0,616.0214034514288
f098870690,86.67,15587.0,1506882.0,1506878.0,3.0,1.0,615.9095177931306
f017161663,61.07,18291.0,1158626.0,1158626.0,0.0,0.0,615.899422846517
f050472994,60.53,16203.0,1796232.0,1796220.0,3.0,9.0,615.4133698614285
f076890390,52.03,17392.0,1805804.0,1805799.0,2.0,3.0,615.2311934637482
f099058708,61.62,13498.0,1633280.0,1633279.0,1.0,0.0,615.1523033253993
f058174716,91.83,16021.0,1077053.0,1077048.0,2.0,3.0,614.9879800277481
f082909830,73.55,13227.0,1957340.0,1957328.0,4.0,8.0,614.9848954607276
f043834479,76.9,18336.0,1784767.0,1784761.0,4.0,2.0,614.9624622460312
f068881256,80.14,12112.0,1178946.0,1178939.0,1.0,6.0,614.5471673589641
f050081123,62.34,19053.0,1361526.0,1361515.0,2.0,9.0,614.290680937602
f014933019,51.82,12277.0,1633259.0,1633259.0,0.0,0.0,613.8305196211423
f044664769,75.13,19252.0,1566160.0,1566157.0,3.0,0.0,613.4284977194374
f059928702,84.04,15729.0,1337534.0,1337522.0,3.0,9.0,613.1330335875404
f070070590,63.37,12765.0,1299078.0,1299075.0,0.0,3.0,613.1234059995664
f014274478,56.21,11550.0,1951862.0,1951855.0,2.0,5.0,612.9050560431883
f027809209,98.16,15861.0,1621856.0,1621845.0,5.0,6.0,612.8194359404304
f062087834,90.3,18937.0,1675156.0,1675147.0,5.0,4.0,612.8009285383057
f059852152,92.83,18425.0,1750155.0,1750139.0,6.0,10.0,612.8000872927546
f056182631,92.46,17050.0,1401032.0,1401021.0,4.0,7.0,612.7495190879599
f057796340,77.33,11153.0,1598052.0,1598047.0,2.0,3.0,612.669694232332
f095933580,98.28,17243.0,1499531.0,1499518.0,5.0,8.0,612.6650206459367
f031673537,94.26,11857.0,1674205.0,1674196.0,4.0,5.0,612.6605340029976
f078048972,63.27,13428.0,1614961.0,1614950.0,2.0,9.0,612.5679969923749
f012392700,59.46,16001.0,1535813.0,1535812.0,1.0,0.0,612.2515017216999
f013190236,86.89,13936.0,1314817.0,1314814.0,2.0,1.0,612.1305493057953
f094558487,53.85,18679.0,1311847.0,1311838.0,1.0,8.0,611.8271400770266
f050480362,97.02,18224.0,1421134.0,1421119.0,5.0,10.0,611.8148018089433
f091251727,93.27,19539.0,1504928.0,1504916.0,5.0,7.0,611.729836008281
f011419365,83.25,12784.0,1017677.0,1017668.0,1.0,8.0,611.6551520976875
f059261017,91.52,14229.0,1704717.0,1704712.0,4.0,1.0,611.5975735133001
f031615193,79.57,13901.0,1434958.0,1434954.0,2.0,2.0,611.5679429755554
f068177286,78.76,13428.0,1524555.0,1524553.0,2.0,0.0,611.5208332246929
f042951836,56.34,12936.0,1696976.0,1696973.0,1.0,2.0,611.4124994920548
f025016794,99.93,17921.0,1075481.0,1075476.0,3.0,2.0,611.3291227107667
f087294130,72.37,10665.0,1463633.0,1463629.0,1.0,3.0,611.1706881319733
f080765347,83.87,11380.0,1272513.0,1272512.0,1.0,0.0,611.10179946851
f011447423,65.26,16279.0,1174658.0,1174648.0,1.0,9.0,611.0813291600995
f070526848,57.65,17063.0,1737340.0,1737337.0,2.0,1.0,611.0225354432492
f016187936,62.45,19242.0,1207308.0,1207303.0,1.0,4.0,611.0070191364176
f044716014,92.64,11132.0,1108646.0,1108634.0,2.0,10.0,610.9386913033214
f099700044,51.15,19166.0,1710997.0,1710992.0,2.0,3.0,610.7993249570202
f053182143,73.84,18147.0,1082795.0,1082792.0,1.0,2.0,610.7337078040332
f017445891,98.43,15677.0,1264277.0,1264274.0,3.0,0.0,610.6929541306681
f082004132,91.09,18443.0,1072678.0,1072667.0,3.0,8.0,610.6736989547203
f028251511,53.86,17063.0,1561263.0,1561261.0,1.0,1.0,610.6717360484345
f050129279,60.69,16193.0,1042835.0,1042827.0,0.0,8.0,610.6098577645636
f054723919,87.26,13185.0,1186324.0,1186315.0,2.0,7.0,610.5142361869201
f024623253,85.87,12386.0,1003757.0,1003749.0,1.0,7.0,610.4550685831585
f036118767,99.43,11070.0,1472174.0,1472160.0,4.0,10.0,610.2333536445758
f060147417,99.86,15065.0,1911809.0,1911799.0,6.0,4.0,609.8570364680437
f030055679,99.35,18277.0,1511356.0,1511347.0,5.0,4.0,609.847221936614
f054185658,55.65,19127.0,1467781.0,1467770.0,2.0,9.0,609.8330142339731
f021056978,77.77,11605.0,1976480.0,1976470.0,4.0,6.0,609.8329207622452
f089882913,80.68,13644.0,1215014.0,1215002.0,2.0,10.0,609.5867162309523
f059647424,94.93,14418.0,1741286.0,1741275.0,5.0,6.0,609.5815752859178
f058786613,75.5,11395.0,1255759.0,1255751.0,1.0,7.0,609.5300723638438
f079100803,69.43,13612.0,1414868.0,1414866.0,1.0,1.0,609.2612476743988
f017736015,99.18,13273.0,1036248.0,1036243.0,2.0,3.0,609.1544094894073
f014799686,79.22,12534.0,1322262.0,1322251.0,2.0,9.0,609.1284243490506
f074258694,99.48,13273.0,1230010.0,1230002.0,3.0,5.0,609.1096365317422
f084391521,69.91,12821.0,1493723.0,1493712.0,2.0,9.0,609.055703344743
f082470252,92.03,11583.0,1785589.0,1785583.0,4.0,2.0,608.5637616407968
f035876648,60.2,15866.0,1482874.0,1482872.0,1.0,1.0,608.5332898575009
f034354662,88.64,13012.0,1806379.0,1806374.0,4.0,1.0,608.4591667772748
f043910735,65.3,10833.0,1180608.0,1180599.0,0.0,9.0,608.1744518940864
f036230776,65.49,17308.0,1527499.0,1527495.0,2.0,2.0,608.0704178609319
f032786804,94.35,19610.0,1185024.0,1185012.0,4.0,8.0,608.0369549823431
f069349508,92.96,16973.0,1043846.0,1043833.0,3.0,10.0,607.88207232921
f035294708,74.07,14750.0,1906710.0,1906701.0,4.0,5.0,607.6794256231194
f030688341,59.07,17587.0,1764325.0,1764315.0,3.0,7.0,607.5793174025367
f012132288,92.29,17446.0,1356579.0,1356568.0,4.0,7.0,607.5051943223107
f015019337,82.04,13912.0,1912873.0,1912858.0,5.0,10.0,607.4289213923431
f058792183,82.69,18968.0,1670751.0,1670737.0,5.0,9.0,607.181875615499
f046361753,84.73,15424.0,1781823.0,1781819.0,4.0,0.0,607.1214928792746
f029155062,82.97,14395.0,1368408.0,1368395.0,3.0,10.0,607.1085003090964
f076701567,72.37,15623.0,1668769.0,1668762.0,3.0,4.0,607.0643816535267
f042592101,80.56,14508.0,1410232.0,1410219.0,3.0,10.0,606.9727793601829
f060960864,74.02,12326.0,1224571.0,1224563.0,1.0,7.0,606.868371440117
f044216801,52.12,10490.0,1427435.0,1427425.0,0.0,10.0,606.5062619662259
f032791936,82.29,10244.0,1260967.0,1260963.0,1.0,3.0,606.4380276048579
f082625084,54.83,11965.0,1398888.0,1398882.0,0.0,6.0,606.395030610023
f084407134,63.21,17693.0,1194232.0,1194225.0,1.0,6.0,606.2723022312881
f063305038,94.62,17761.0,1185773.0,1185769.0,3.0,1.0,605.9250547621336
f068914150,52.65,17293.0,1248486.0,1248483.0,0.0,3.0,605.9088841532066
f037652018,85.14,10130.0,1830510.0,1830498.0,4.0,8.0,605.6601558852605
f097437341,51.99,15613.0,1442977.0,1442967.0,1.0,9.0,605.4018000293403
f090783105,82.1,15122.0,1565070.0,1565066.0,3.0,1.0,605.3543163915663
f070941797,63.66,18834.0,1372740.0,1372732.0,2.0,6.0,605.2548624730788
f019514747,62.78,19460.0,1708974.0,1708969.0,3.0,2.0,605.2428046201795
f047698963,70.27,17842.0,1864844.0,1864837.0,4.0,3.0,605.199620681889
f075233950,70.3,13417.0,1409835.0,1409823.0,2.0,10.0,605.0759575858752
f045910712,68.42,14135.0,1635685.0,1635682.0,2.0,1.0,604.9178968939934
f064455827,76.36,12178.0,1098631.0,1098631.0,0.0,0.0,604.7117917339705
f099655770,86.78,19367.0,1305731.0,1305718.0,4.0,9.0,604.7012294287174
f078650097,59.6,11901.0,1846704.0,1846698.0,2.0,4.0,604.5285871472832
f050308950,63.38,16471.0,1316799.0,1316795.0,1.0,3.0,604.3782846088174
f084427898,84.24,11543.0,1970693.0,1970678.0,5.0,10.0,604.3200517223346
f041406330,91.97,12601.0,1486645.0,1486641.0,3.0,1.0,604.031691441758
f099404706,99.51,18732.0,1203012.0,1203004.0,4.0,4.0,603.7914691010508
f011365675,94.09,15921.0,1776233.0,1776227.0,5.0,1.0,603.6553742652261
f048606472,89.56,18514.0,1512159.0,1512155.0,4.0,0.0,603.6510745657426
f082252929,56.13,10425.0,1460092.0,1460087.0,0.0,5.0,603.6291087096857
f089805246,71.49,13054.0,1845876.0,1845871.0,3.0,2.0,603.5232987137011
f087701872,93.73,14844.0,1936437.0,1936424.0,6.0,7.0,603.4965657995211
f011265822,54.56,10881.0,1417839.0,1417832.0,0.0,7.0,603.4694589984298
f086798155,79.15,18797.0,1655216.0,1655210.0,4.0,2.0,603.4652527706743
f032926131,65.29,17657.0,1063812.0,1063802.0,1.0,9.0,603.3519650364575
